dataset,sample_1,sample_2,pearson_correlation
GSE30528,GSM756997,GSM757011,0.24629458264589194
GSE30528,GSM756997,GSM757012,0.08258421382011868
GSE30528,GSM756997,GSM757013,0.15404889714005265
GSE30528,GSM756998,GSM756999,0.7865788904478243
GSE30528,GSM756998,GSM757000,0.2899682522928618
GSE30528,GSM756998,GSM757001,-0.22019493838096912
GSE30528,GSM756998,GSM757002,-0.020836858400818756
GSE30528,GSM756998,GSM757003,-0.4514050977906739
GSE30528,GSM756998,GSM757004,-0.2837429887107784
GSE30528,GSM756998,GSM757005,-0.3453365945140125
GSE30528,GSM756998,GSM757006,-0.29752108212062384
GSE30528,GSM756998,GSM757007,-0.3857098398775505
GSE30528,GSM756998,GSM757008,-0.017546203894720853
GSE30528,GSM756998,GSM757009,0.10604342276051414
GSE30528,GSM756998,GSM757010,-0.2632536832174445
GSE30528,GSM756998,GSM757011,-0.13989363350390932
GSE30528,GSM756998,GSM757012,-0.18648502236300543
GSE30528,GSM756998,GSM757013,-0.13527462823523598
GSE30528,GSM756999,GSM757000,0.2821285235228905
GSE30528,GSM756999,GSM757001,-0.26350655397125344
GSE30528,GSM756999,GSM757002,-0.05972126744410716
GSE30528,GSM756999,GSM757003,-0.40652786477163666
GSE30528,GSM756999,GSM757004,-0.43860601392684384
GSE30528,GSM756999,GSM757005,-0.4284901299687862
GSE30528,GSM756999,GSM757006,-0.22022292268236912
GSE30528,GSM756999,GSM757007,-0.4439546955038829
GSE30528,GSM756999,GSM757008,0.06113270942921615
GSE30528,GSM756999,GSM757009,0.06461569021435966
GSE30528,GSM756999,GSM757010,-0.1750685467548098
GSE30528,GSM756999,GSM757011,-0.2489851370111952
GSE30528,GSM756999,GSM757012,-0.03550714866191089
GSE30528,GSM756999,GSM757013,-0.28064538920817744
GSE30528,GSM757000,GSM757001,-0.24799740874278953
GSE30528,GSM757000,GSM757002,0.31776277618248866
GSE30528,GSM757000,GSM757003,-0.2958852749641382
GSE30528,GSM757000,GSM757004,-0.42561264451435243
GSE30528,GSM757000,GSM757005,-0.3514567307618376
GSE30528,GSM757000,GSM757006,-0.1324790443915371
GSE30528,GSM757000,GSM757007,-0.34873844664217085
GSE30528,GSM757000,GSM757008,-0.33174320635202614
GSE30528,GSM757000,GSM757009,0.16830343620123087
GSE30528,GSM757000,GSM757010,0.14476931952560826
GSE30528,GSM757000,GSM757011,0.014714888488036657
GSE30528,GSM757000,GSM757012,-0.08126789499128138
GSE30528,GSM757000,GSM757013,-0.2642992513541081
GSE30528,GSM757001,GSM757002,-0.14316235355501733
GSE30528,GSM757001,GSM757003,0.34555432522411356
GSE30528,GSM757001,GSM757004,0.4281138815391455
GSE30528,GSM757001,GSM757005,0.29164121600664067
GSE30528,GSM757001,GSM757006,0.17000871870067993
GSE30528,GSM757001,GSM757007,0.31980072765433915
GSE30528,GSM757001,GSM757008,0.06497944201130611
GSE30528,GSM757001,GSM757009,-0.11931379724697062
GSE30528,GSM757001,GSM757010,-0.028616440398258756
GSE30528,GSM757001,GSM757011,0.023324813620657137
GSE30528,GSM757001,GSM757012,0.07588294987558802
GSE30528,GSM757001,GSM757013,0.12852909948071825
GSE30528,GSM757002,GSM757003,0.06022816834816847
GSE30528,GSM757002,GSM757004,0.03485216870076146
GSE30528,GSM757002,GSM757005,0.11831301736439157
GSE30528,GSM757002,GSM757006,0.11001130255495357
GSE30528,GSM757002,GSM757007,-0.12338307939383024
GSE30528,GSM757002,GSM757008,-0.1332658880023783
GSE30528,GSM757002,GSM757009,0.32833519777180775
GSE30528,GSM757002,GSM757010,0.2405513644499691
GSE30528,GSM757002,GSM757011,0.16463797974754807
GSE30528,GSM757002,GSM757012,-0.07495360863115157
GSE30528,GSM757002,GSM757013,0.04308113129376987
GSE30528,GSM757003,GSM757004,0.5093019998345557
GSE30528,GSM757003,GSM757005,0.629812147136356
GSE30528,GSM757003,GSM757006,0.5845612336927862
GSE30528,GSM757003,GSM757007,0.5071991007294937
GSE30528,GSM757003,GSM757008,0.32970658222503835
GSE30528,GSM757003,GSM757009,-0.12359210824409374
GSE30528,GSM757003,GSM757010,0.25665781849277647
GSE30528,GSM757003,GSM757011,-0.2012746248493356
GSE30528,GSM757003,GSM757012,0.0490913578919362
GSE30528,GSM757003,GSM757013,-0.014262392223808013
GSE30528,GSM757004,GSM757005,0.6747763969372519
GSE30528,GSM757004,GSM757006,0.3600784783324365
GSE30528,GSM757004,GSM757007,0.5054189426347762
GSE30528,GSM757004,GSM757008,0.15581145873980912
GSE30528,GSM757004,GSM757009,0.005752666085857997
GSE30528,GSM757004,GSM757010,0.060844178790375104
GSE30528,GSM757004,GSM757011,0.10061790706590773
GSE30528,GSM757004,GSM757012,-0.13985038731979885
GSE30528,GSM757004,GSM757013,0.308692308576513
GSE30528,GSM757005,GSM757006,0.5980785716033999
GSE30528,GSM757005,GSM757007,0.587900305748509
GSE30528,GSM757005,GSM757008,0.24533130648148743
GSE30528,GSM757005,GSM757009,-0.033072132761888876
GSE30528,GSM757005,GSM757010,0.20317874573733255
GSE30528,GSM757005,GSM757011,-0.027639485825359588
GSE30528,GSM757005,GSM757012,-0.11154362904137473
GSE30528,GSM757005,GSM757013,0.1314326787661962
GSE30528,GSM757006,GSM757007,0.4701276002480369
GSE30528,GSM757006,GSM757008,0.290717975216481
GSE30528,GSM757006,GSM757009,-0.17903599712586388
GSE30528,GSM757006,GSM757010,0.2643216388889201
GSE30528,GSM757006,GSM757011,-0.3112246134598452
GSE30528,GSM757006,GSM757012,-0.023347119866371696
GSE30528,GSM757006,GSM757013,-0.19997362638563915
GSE30528,GSM757007,GSM757008,0.24421104901862936
GSE30528,GSM757007,GSM757009,-0.31704182978791284
GSE30528,GSM757007,GSM757010,0.1251315271728538
GSE30528,GSM757007,GSM757011,-0.12095003723663769
GSE30528,GSM757007,GSM757012,-0.20377639899376165
GSE30528,GSM757007,GSM757013,0.002537598114968241
GSE30528,GSM757008,GSM757009,-0.2443278864843141
GSE30528,GSM757008,GSM757010,-0.12325950857686988
GSE30528,GSM757008,GSM757011,-0.26225100126065826
GSE30528,GSM757008,GSM757012,0.25283811880586465
GSE30528,GSM757008,GSM757013,-0.009193682904192056
GSE30528,GSM757009,GSM757010,0.0264075227618237
GSE30528,GSM757009,GSM757011,0.3858004946413837
GSE30528,GSM757009,GSM757012,0.08518065180521733
GSE30528,GSM757009,GSM757013,0.24216478037420663
GSE30528,GSM757010,GSM757011,-0.10014451337813406
GSE30528,GSM757010,GSM757012,0.015366517112349936
GSE30528,GSM757010,GSM757013,-0.11152129836193989
GSE30528,GSM757011,GSM757012,0.24901057236076432
GSE30528,GSM757011,GSM757013,0.6104510789223927
GSE30528,GSM757012,GSM757013,0.29438960184274726
