cohort,gene_symbol,theme,candidate_source_row,platform,tissue,processing,expression_scale,contrast,n_case,n_control,case_ids,control_ids,input_path,expression_source_row,selected_probe_id,effect_definition,variance_definition,analysis_code_path,analysis_function,analysis_code_line,mapping_status,case_mean,control_mean,case_sd,control_sd,raw_mean_difference,hedges_g,variance,se
GSE142025_C1,FLT1,ENDOTHELIAL_ACTIVATION,12,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,5036.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,11.99705238095238,13.041733333333333,0.45764795380187995,0.22663012818246386,-1.0446809523809524,-2.5078273986644657,0.27939781532056895,0.5285809449086951
GSE142025_C1,MMP7,ECM_REMODELING,13,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,9133.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,12.621785714285714,10.02913111111111,1.0618278326949782,0.6036238643485784,2.592654603174605,2.645192063572301,0.2929788358826124,0.5412751942243542
GSE142025_C1,CCR5,MACROPHAGE_RECRUITMENT,14,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,2257.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,8.633837142857145,6.6479477777777785,0.8116660456933188,0.4722933725127259,1.985889365079366,2.643391232300142,0.2927961066772282,0.5411063727930288
GSE142025_C1,CSF1R,MACROPHAGE_RECRUITMENT,15,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,3196.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,12.587466666666666,11.127322222222222,0.64022443200282,0.3356994741497885,1.4601444444444436,2.4921353832315853,0.2778924528275271,0.527155055773467
GSE142025_C1,LUM,FIBROSIS,16,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,8461.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,13.014576190476191,11.329666666666665,0.5226322099763484,0.42201784914858764,1.6849095238095266,3.3053683424813043,0.3683514150516784,0.6069196116881365
GSE142025_C1,F11,COAGULATION_CASCADE,17,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,4495.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,9.55039523809524,10.965711111111112,0.7255373685594634,0.3019194612990542,-1.4153158730158726,-2.171777981520058,0.24922554631679222,0.4992249456074809
GSE142025_C1,COL1A1,FIBROSIS,18,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,2961.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,14.284414285714284,11.803544444444444,1.1254074405679548,0.6218441426738517,2.48086984126984,2.39573308371627,0.26885174369586606,0.5185091548814409
GSE142025_C1,COL1A2,FIBROSIS,19,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,2962.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,14.574261904761906,12.739022222222223,0.6430239937017829,0.4867523389203636,1.835239682539683,2.963592371161307,0.3272428168730117,0.5720514110401369
GSE142025_C1,F3,COAGULATION_CASCADE,20,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,4504.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,8.200236666666664,9.73870777777778,0.7197934171853292,0.39541119672366964,-1.5384711111111162,-2.324340255687403,0.262386291197714,0.5122365578497048
GSE142025_C1,ADAMTS2,ECM_REMODELING,21,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,254.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,10.57176142857143,9.04949,0.6709428074306013,0.42352467050338405,1.522271428571429,2.4258146890146963,0.27163455062270414,0.5211857160578215
GSE142025_C1,CFH,COMPLEMENT_ACTIVATION,22,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,2599.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,11.675342857142857,10.693377777777776,0.5190506117628884,0.24030828521805994,0.9819650793650805,2.090202802476012,0.24255494298723038,0.4924986730816951
GSE142025_C1,MMP14,ECM_REMODELING,23,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,9122.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,12.863119047619048,12.125799999999998,0.3929555224437589,0.18167148235207387,0.7373190476190494,2.073302643478295,0.24120490645567844,0.49112616144497784
GSE142025_C1,LOX,FIBROSIS,24,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,8294.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,8.612704285714285,9.286596666666668,0.333795147996064,0.18381076410264993,-0.6738923809523829,-2.1949035256485856,0.2511630345341609,0.5011616850220704
GSE142025_C1,VWF,COAGULATION_CASCADE;ENDOTHELIAL_ACTIVATION,25,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,16169.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,13.30112380952381,11.560444444444446,0.8818754089466162,0.46944529796109125,1.7406793650793642,2.1535789238612337,0.2477152351173289,0.4977099909759989
GSE142025_C1,VSIG4,COMPLEMENT_ACTIVATION,26,GPL20301; Illumina HiSeq 4000 RNA-seq,whole kidney biopsy,project frozen clean matrix,log2-transformed quantile-normalized expression,Advanced_DKD_vs_Control_only,21,9,GSM4217781;GSM4217782;GSM4217783;GSM4217784;GSM4217785;GSM4217786;GSM4217787;GSM4217788;GSM4217789;GSM4217790;GSM4217791;GSM4217792;GSM4217793;GSM4217794;GSM4217795;GSM4217796;GSM4217797;GSM4217798;GSM4217799;GSM4217800;GSM4217801,GSM4217808;GSM4217809;GSM4217810;GSM4217811;GSM4217812;GSM4217813;GSM4217814;GSM4217815;GSM4217816,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE142025\expression_matrix_clean.csv,16149.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,10.272288095238098,8.719096666666665,0.5496287885802474,0.45908464976516017,1.5531914285714326,2.8765628471607427,0.31749097633694157,0.5634633762161846
