source_feature_id,raw_annotation,candidate_gene_symbols,selected_gene_symbol,mapping_status,mean_expression,variance_expression,missing_fraction,finite_values,eligible_before_duplicate_collapse,selected_for_clean_matrix
MIR1254-1,MIR1254-1,MIR1254-1,MIR1254-1,unique_gene_symbol,6.70149,0.090053,0,True,True,True
MIR126,MIR126,MIR126,MIR126,unique_gene_symbol,6.24227,0.807155,0,True,True,True
MIR1299,MIR1299,MIR1299,MIR1299,unique_gene_symbol,6.07707,0.311235,0,True,True,True
MIR133A1HG,MIR133A1HG,MIR133A1HG,MIR133A1HG,unique_gene_symbol,6.51075,0.251759,0,True,True,True
MIR142,MIR142,MIR142,MIR142,unique_gene_symbol,5.16834,2.01787,0,True,True,True
MIR145,MIR145,MIR145,MIR145,unique_gene_symbol,6.68818,0.219807,0,True,True,True
MIR17HG,MIR17HG,MIR17HG,MIR17HG,unique_gene_symbol,7.40525,0.13662,0,True,True,True
MIR181A2HG,MIR181A2HG,MIR181A2HG,MIR181A2HG,unique_gene_symbol,6.59024,0.320304,0,True,True,True
MIR1914,MIR1914,MIR1914,MIR1914,unique_gene_symbol,6.10943,1.39199,0,True,True,True
MIR194-2HG,MIR194-2HG,MIR194-2HG,MIR194-2HG,unique_gene_symbol,9.86877,0.493664,0,True,True,True
MIR200A,MIR200A,MIR200A,MIR200A,unique_gene_symbol,5.65616,0.461857,0,True,True,True
MIR200B,MIR200B,MIR200B,MIR200B,unique_gene_symbol,5.98699,0.917811,0,True,True,True
MIR210HG,MIR210HG,MIR210HG,MIR210HG,unique_gene_symbol,7.48779,0.14697,0,True,True,True
MIR221,MIR221,MIR221,MIR221,unique_gene_symbol,4.01786,1.11896,0,True,True,True
MIR22HG,MIR22HG,MIR22HG,MIR22HG,unique_gene_symbol,10.6809,0.185287,0,True,True,True
MIR23A,MIR23A,MIR23A,MIR23A,unique_gene_symbol,4.95039,1.19381,0,True,True,True
MIR23B,MIR23B,MIR23B,MIR23B,unique_gene_symbol,6.10708,0.430964,0,True,True,True
MIR27A,MIR27A,MIR27A,MIR27A,unique_gene_symbol,3.96049,1.81608,0,True,True,True
MIR27B,MIR27B,MIR27B,MIR27B,unique_gene_symbol,7.17827,0.518457,0,True,True,True
MIR3064,MIR3064,MIR3064,MIR3064,unique_gene_symbol,6.32524,0.19673,0,True,True,True
MIR30A,MIR30A,MIR30A,MIR30A,unique_gene_symbol,6.70355,0.319613,0,True,True,True
MIR30C2,MIR30C2,MIR30C2,MIR30C2,unique_gene_symbol,7.2085,0.122058,0,True,True,True
MIR3142HG,MIR3142HG,MIR3142HG,MIR3142HG,unique_gene_symbol,6.24939,0.452199,0,True,True,True
MIR3175,MIR3175,MIR3175,MIR3175,unique_gene_symbol,6.58136,0.100261,0,True,True,True
MIR3176,MIR3176,MIR3176,MIR3176,unique_gene_symbol,6.46735,0.780738,0,True,True,True
MIR3183,MIR3183,MIR3183,MIR3183,unique_gene_symbol,4.97028,1.50079,0,True,True,True
MIR3189,MIR3189,MIR3189,MIR3189,unique_gene_symbol,5.14593,3.35044,0,True,True,True
MIR31HG,MIR31HG,MIR31HG,MIR31HG,unique_gene_symbol,6.42595,0.860303,0,True,True,True
MIR324,MIR324,MIR324,MIR324,unique_gene_symbol,5.3601,1.00536,0,True,True,True
MIR34AHG,MIR34AHG,MIR34AHG,MIR34AHG,unique_gene_symbol,8.38633,0.457425,0,True,True,True
MIR3619,MIR3619,MIR3619,MIR3619,unique_gene_symbol,7.35071,0.191981,0,True,True,True
MIR3646,MIR3646,MIR3646,MIR3646,unique_gene_symbol,6.22473,0.963322,0,True,True,True
MIR3654,MIR3654,MIR3654,MIR3654,unique_gene_symbol,5.55851,0.518432,0,True,True,True
MIR3916,MIR3916,MIR3916,MIR3916,unique_gene_symbol,7.55781,0.0481448,0,True,True,True
MIR3936,MIR3936,MIR3936,MIR3936,unique_gene_symbol,7.69901,0.0812851,0,True,True,True
MIR421,MIR421,MIR421,MIR421,unique_gene_symbol,7.31774,0.0571502,0,True,True,True
MIR4257,MIR4257,MIR4257,MIR4257,unique_gene_symbol,4.86937,0.59055,0,True,True,True
MIR4265,MIR4265,MIR4265,MIR4265,unique_gene_symbol,5.43386,0.857321,0,True,True,True
MIR429,MIR429,MIR429,MIR429,unique_gene_symbol,6.42813,0.347623,0,True,True,True
MIR4296,MIR4296,MIR4296,MIR4296,unique_gene_symbol,6.43635,0.13031,0,True,True,True
MIR4300HG,MIR4300HG,MIR4300HG,MIR4300HG,unique_gene_symbol,3.01713,7.19988,0,True,True,True
MIR4307HG,MIR4307HG,MIR4307HG,MIR4307HG,unique_gene_symbol,7.2243,0.97787,0,True,True,True
MIR4435-2HG,MIR4435-2HG,MIR4435-2HG,MIR4435-2HG,unique_gene_symbol,9.57911,0.606452,0,True,True,True
MIR4458HG,MIR4458HG,MIR4458HG,MIR4458HG,unique_gene_symbol,8.19316,0.311947,0,True,True,True
MIR4459,MIR4459,MIR4459,MIR4459,unique_gene_symbol,6.96308,0.198786,0,True,True,True
MIR4500HG,MIR4500HG,MIR4500HG,MIR4500HG,unique_gene_symbol,5.30263,2.09882,0,True,True,True
MIR4505,MIR4505,MIR4505,MIR4505,unique_gene_symbol,5.32498,0.385885,0,True,True,True
MIR4523,MIR4523,MIR4523,MIR4523,unique_gene_symbol,7.45418,0.187403,0,True,True,True
MIR4537,MIR4537,MIR4537,MIR4537,unique_gene_symbol,4.79971,4.54517,0,True,True,True
MIR4539,MIR4539,MIR4539,MIR4539,unique_gene_symbol,5.51103,4.57259,0,True,True,True
MIR4635,MIR4635,MIR4635,MIR4635,unique_gene_symbol,7.13039,0.509414,0,True,True,True
MIR4664,MIR4664,MIR4664,MIR4664,unique_gene_symbol,6.92643,0.180851,0,True,True,True
MIR4697HG,MIR4697HG,MIR4697HG,MIR4697HG,unique_gene_symbol,7.74443,0.17275,0,True,True,True
MIR4729,MIR4729,MIR4729,MIR4729,unique_gene_symbol,5.86485,0.429638,0,True,True,True
MIR4768,MIR4768,MIR4768,MIR4768,unique_gene_symbol,7.36704,0.0886968,0,True,True,True
MIR4802,MIR4802,MIR4802,MIR4802,unique_gene_symbol,7.11701,0.43892,0,True,True,True
MIR497HG,MIR497HG,MIR497HG,MIR497HG,unique_gene_symbol,6.48498,0.24925,0,True,True,True
MIR503HG,MIR503HG,MIR503HG,MIR503HG,unique_gene_symbol,7.90143,0.141326,0,True,True,True
MIR5047,MIR5047,MIR5047,MIR5047,unique_gene_symbol,9.55954,0.0583904,0,True,True,True
MIR506,MIR506,MIR506,MIR506,unique_gene_symbol,5.42426,0.590827,0,True,True,True
MIR507,MIR507,MIR507,MIR507,unique_gene_symbol,5.45566,0.831145,0,True,True,True
MIR554,MIR554,MIR554,MIR554,unique_gene_symbol,4.70789,0.93391,0,True,True,True
MIR5587,MIR5587,MIR5587,MIR5587,unique_gene_symbol,6.01022,0.240682,0,True,True,True
MIR5687,MIR5687,MIR5687,MIR5687,unique_gene_symbol,5.98789,0.369545,0,True,True,True
MIR5690,MIR5690,MIR5690,MIR5690,unique_gene_symbol,2.76882,2.50452,0,True,True,True
MIR5699,MIR5699,MIR5699,MIR5699,unique_gene_symbol,6.46908,0.524655,0,True,True,True
MIR570,MIR570,MIR570,MIR570,unique_gene_symbol,8.16445,0.498909,0,True,True,True
MIR587,MIR587,MIR587,MIR587,unique_gene_symbol,7.6358,0.125388,0,True,True,True
MIR600HG,MIR600HG,MIR600HG,MIR600HG,unique_gene_symbol,10.662,0.0325229,0,True,True,True
MIR604,MIR604,MIR604,MIR604,unique_gene_symbol,6.38963,0.100729,0,True,True,True
MIR6081,MIR6081,MIR6081,MIR6081,unique_gene_symbol,6.82556,0.139665,0,True,True,True
MIR6132,MIR6132,MIR6132,MIR6132,unique_gene_symbol,6.17326,0.279128,0,True,True,True
MIR631,MIR631,MIR631,MIR631,unique_gene_symbol,6.30151,0.162818,0,True,True,True
MIR635,MIR635,MIR635,MIR635,unique_gene_symbol,6.6628,0.165233,0,True,True,True
MIR641,MIR641,MIR641,MIR641,unique_gene_symbol,6.54646,0.1114,0,True,True,True
MIR645,MIR645,MIR645,MIR645,unique_gene_symbol,6.36719,0.353106,0,True,True,True
MIR646HG,MIR646HG,MIR646HG,MIR646HG,unique_gene_symbol,6.18787,1.74651,0,True,True,True
MIR647,MIR647,MIR647,MIR647,unique_gene_symbol,6.40016,0.876453,0,True,True,True
MIR650,MIR650,MIR650,MIR650,unique_gene_symbol,7.0223,5.31832,0,True,True,True
MIR6512,MIR6512,MIR6512,MIR6512,unique_gene_symbol,5.46477,1.26535,0,True,True,True
MIR6723,MIR6723,MIR6723,MIR6723,unique_gene_symbol,8.79288,2.23801,0,True,True,True
MIR6809,MIR6809,MIR6809,MIR6809,unique_gene_symbol,7.05951,0.212264,0,True,True,True
MIR6863,MIR6863,MIR6863,MIR6863,unique_gene_symbol,5.40614,3.51286,0,True,True,True
MIR6883,MIR6883,MIR6883,MIR6883,unique_gene_symbol,3.89916,2.57031,0,True,True,True
MIR762HG,MIR762HG,MIR762HG,MIR762HG,unique_gene_symbol,7.5313,0.067828,0,True,True,True
MIR8073,MIR8073,MIR8073,MIR8073,unique_gene_symbol,4.49923,0.665212,0,True,True,True
MIR9-3HG,MIR9-3HG,MIR9-3HG,MIR9-3HG,unique_gene_symbol,6.83649,0.163781,0,True,True,True
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,unique_gene_symbol,10.086,0.0622356,0,True,True,True
MIRLET7BHG,MIRLET7BHG,MIRLET7BHG,MIRLET7BHG,unique_gene_symbol,11.8446,0.220399,0,True,True,True
MIRLET7DHG,MIRLET7DHG,MIRLET7DHG,MIRLET7DHG,unique_gene_symbol,9.10723,0.035631,0,True,True,True
MIS12,MIS12,MIS12,MIS12,unique_gene_symbol,9.12359,0.0294682,0,True,True,True
MIS18A,MIS18A,MIS18A,MIS18A,unique_gene_symbol,7.30623,0.0661414,0,True,True,True
MIS18BP1,MIS18BP1,MIS18BP1,MIS18BP1,unique_gene_symbol,8.86821,0.135642,0,True,True,True
MISP,MISP,MISP,MISP,unique_gene_symbol,10.5767,0.173228,0,True,True,True
MISP3,MISP3,MISP3,MISP3,unique_gene_symbol,9.71621,0.389932,0,True,True,True
MITD1,MITD1,MITD1,MITD1,unique_gene_symbol,8.31204,0.0794472,0,True,True,True
MITF,MITF,MITF,MITF,unique_gene_symbol,11.4726,0.0275132,0,True,True,True
MKI67,MKI67,MKI67,MKI67,unique_gene_symbol,8.6296,1.62949,0,True,True,True
MKKS,MKKS,MKKS,MKKS,unique_gene_symbol,10.6172,0.0413019,0,True,True,True
MKL1,MKL1,MKL1,MKL1,unique_gene_symbol,11.2996,0.145949,0,True,True,True
MKL2,MKL2,MKL2,MKL2,unique_gene_symbol,11.9478,0.0179931,0,True,True,True
MKLN1,MKLN1,MKLN1,MKLN1,unique_gene_symbol,12.5691,0.0294816,0,True,True,True
MKLN1-AS,MKLN1-AS,MKLN1-AS,MKLN1-AS,unique_gene_symbol,8.10779,0.0781521,0,True,True,True
MKNK1,MKNK1,MKNK1,MKNK1,unique_gene_symbol,10.214,0.0285239,0,True,True,True
MKNK1-AS1,MKNK1-AS1,MKNK1-AS1,MKNK1-AS1,unique_gene_symbol,7.27631,0.0542895,0,True,True,True
MKNK2,MKNK2,MKNK2,MKNK2,unique_gene_symbol,13.0877,0.0474319,0,True,True,True
MKRN1,MKRN1,MKRN1,MKRN1,unique_gene_symbol,11.7064,0.0660546,0,True,True,True
MKRN2,MKRN2,MKRN2,MKRN2,unique_gene_symbol,10.3434,0.0138234,0,True,True,True
MKRN2OS,MKRN2OS,MKRN2OS,MKRN2OS,unique_gene_symbol,7.12178,0.107608,0,True,True,True
MKRN3,MKRN3,MKRN3,MKRN3,unique_gene_symbol,3.00654,3.35879,0,True,True,True
MKS1,MKS1,MKS1,MKS1,unique_gene_symbol,9.90403,0.033003,0,True,True,True
MLANA,MLANA,MLANA,MLANA,unique_gene_symbol,7.88877,0.0549614,0,True,True,True
MLEC,MLEC,MLEC,MLEC,unique_gene_symbol,14.2045,0.0331491,0,True,True,True
MLF1,MLF1,MLF1,MLF1,unique_gene_symbol,8.5688,0.0831386,0,True,True,True
MLF2,MLF2,MLF2,MLF2,unique_gene_symbol,12.7029,0.0415404,0,True,True,True
MLH1,MLH1,MLH1,MLH1,unique_gene_symbol,10.5504,0.0104921,0,True,True,True
MLH3,MLH3,MLH3,MLH3,unique_gene_symbol,11.4769,0.0211233,0,True,True,True
MLIP,MLIP,MLIP,MLIP,unique_gene_symbol,4.55611,0.86204,0,True,True,True
MLKL,MLKL,MLKL,MLKL,unique_gene_symbol,9.16014,0.208699,0,True,True,True
MLLT1,MLLT1,MLLT1,MLLT1,unique_gene_symbol,12.0782,0.110523,0,True,True,True
MLLT10,MLLT10,MLLT10,MLLT10,unique_gene_symbol,11.6414,0.0103006,0,True,True,True
MLLT11,MLLT11,MLLT11,MLLT11,unique_gene_symbol,6.77468,0.142716,0,True,True,True
MLLT3,MLLT3,MLLT3,MLLT3,unique_gene_symbol,9.74869,0.0680736,0,True,True,True
MLLT6,MLLT6,MLLT6,MLLT6,unique_gene_symbol,14.1346,0.151198,0,True,True,True
MLPH,MLPH,MLPH,MLPH,unique_gene_symbol,7.11934,0.586887,0,True,True,True
MLST8,MLST8,MLST8,MLST8,unique_gene_symbol,10.6066,0.0752015,0,True,True,True
MLX,MLX,MLX,MLX,unique_gene_symbol,10.6792,0.0450797,0,True,True,True
MLXIP,MLXIP,MLXIP,MLXIP,unique_gene_symbol,13.1816,0.181971,0,True,True,True
MLXIPL,MLXIPL,MLXIPL,MLXIPL,unique_gene_symbol,11.966,0.813538,0,True,True,True
MLYCD,MLYCD,MLYCD,MLYCD,unique_gene_symbol,10.8594,0.0819572,0,True,True,True
MMAA,MMAA,MMAA,MMAA,unique_gene_symbol,9.81549,0.0475672,0,True,True,True
MMAB,MMAB,MMAB,MMAB,unique_gene_symbol,10.7217,0.0818269,0,True,True,True
MMACHC,MMACHC,MMACHC,MMACHC,unique_gene_symbol,10.0419,0.0555024,0,True,True,True
MMADHC,MMADHC,MMADHC,MMADHC,unique_gene_symbol,10.5012,0.0649691,0,True,True,True
MMD,MMD,MMD,MMD,unique_gene_symbol,8.5869,0.221374,0,True,True,True
MME,MME,MME,MME,unique_gene_symbol,14.4643,1.11785,0,True,True,True
MMGT1,MMGT1,MMGT1,MMGT1,unique_gene_symbol,9.83441,0.0895934,0,True,True,True
MMP1,MMP1,MMP1,MMP1,unique_gene_symbol,3.31493,1.84517,0,True,True,True
MMP11,MMP11,MMP11,MMP11,unique_gene_symbol,9.34495,0.494397,0,True,True,True
MMP12,MMP12,MMP12,MMP12,unique_gene_symbol,6.55762,0.527312,0,True,True,True
MMP13,MMP13,MMP13,MMP13,unique_gene_symbol,6.97512,0.943191,0,True,True,True
MMP14,MMP14,MMP14,MMP14,unique_gene_symbol,12.5026,0.29831,0,True,True,True
MMP15,MMP15,MMP15,MMP15,unique_gene_symbol,11.1268,0.114943,0,True,True,True
MMP17,MMP17,MMP17,MMP17,unique_gene_symbol,6.61545,0.439535,0,True,True,True
MMP19,MMP19,MMP19,MMP19,unique_gene_symbol,8.10569,0.71442,0,True,True,True
MMP2,MMP2,MMP2,MMP2,unique_gene_symbol,11.8098,0.482931,0,True,True,True
MMP24,MMP24,MMP24,MMP24,unique_gene_symbol,11.338,0.0590194,0,True,True,True
MMP24-AS1,MMP24-AS1,MMP24-AS1,MMP24-AS1,unique_gene_symbol,10.967,0.105837,0,True,True,True
MMP25,MMP25,MMP25,MMP25,unique_gene_symbol,8.11999,0.61785,0,True,True,True
MMP25-AS1,MMP25-AS1,MMP25-AS1,MMP25-AS1,unique_gene_symbol,7.66121,0.505187,0,True,True,True
MMP28,MMP28,MMP28,MMP28,unique_gene_symbol,7.1786,0.118462,0,True,True,True
MMP3,MMP3,MMP3,MMP3,unique_gene_symbol,6.67568,0.692634,0,True,True,True
MMP7,MMP7,MMP7,MMP7,unique_gene_symbol,11.4322,2.85794,0,True,True,True
MMP9,MMP9,MMP9,MMP9,unique_gene_symbol,6.81255,3.58199,0,True,True,True
MMRN1,MMRN1,MMRN1,MMRN1,unique_gene_symbol,6.81457,2.23997,0,True,True,True
MMRN2,MMRN2,MMRN2,MMRN2,unique_gene_symbol,11.4384,0.140845,0,True,True,True
MMS19,MMS19,MMS19,MMS19,unique_gene_symbol,12.076,0.0285459,0,True,True,True
MMS22L,MMS22L,MMS22L,MMS22L,unique_gene_symbol,8.52546,0.074314,0,True,True,True
MN1,MN1,MN1,MN1,unique_gene_symbol,9.05162,0.194498,0,True,True,True
MNAT1,MNAT1,MNAT1,MNAT1,unique_gene_symbol,9.28034,0.064292,0,True,True,True
MNDA,MNDA,MNDA,MNDA,unique_gene_symbol,7.63653,0.900317,0,True,True,True
MNS1,MNS1,MNS1,MNS1,unique_gene_symbol,7.08451,0.372253,0,True,True,True
MNT,MNT,MNT,MNT,unique_gene_symbol,10.9275,0.290037,0,True,True,True
MOAP1,MOAP1,MOAP1,MOAP1,unique_gene_symbol,10.9881,0.0378391,0,True,True,True
MOB1A,MOB1A,MOB1A,MOB1A,unique_gene_symbol,12.4378,0.0115681,0,True,True,True
MOB1B,MOB1B,MOB1B,MOB1B,unique_gene_symbol,11.4225,0.120452,0,True,True,True
MOB2,MOB2,MOB2,MOB2,unique_gene_symbol,10.3433,0.024953,0,True,True,True
MOB3A,MOB3A,MOB3A,MOB3A,unique_gene_symbol,11.488,0.120457,0,True,True,True
MOB3B,MOB3B,MOB3B,MOB3B,unique_gene_symbol,11.1317,0.0471221,0,True,True,True
MOB3C,MOB3C,MOB3C,MOB3C,unique_gene_symbol,10.5228,0.0381406,0,True,True,True
MOCOS,MOCOS,MOCOS,MOCOS,unique_gene_symbol,8.00885,0.172996,0,True,True,True
MOCS1,MOCS1,MOCS1,MOCS1,unique_gene_symbol,12.0187,0.255506,0,True,True,True
MOCS2,MOCS2,MOCS2,MOCS2,unique_gene_symbol,10.8485,0.114044,0,True,True,True
MOCS3,MOCS3,MOCS3,MOCS3,unique_gene_symbol,8.8653,0.0535057,0,True,True,True
MOGAT1,MOGAT1,MOGAT1,MOGAT1,unique_gene_symbol,7.29551,0.766028,0,True,True,True
MOGAT2,MOGAT2,MOGAT2,MOGAT2,unique_gene_symbol,7.52227,1.49676,0,True,True,True
MOGAT3,MOGAT3,MOGAT3,MOGAT3,unique_gene_symbol,6.69727,1.62763,0,True,True,True
MOGS,MOGS,MOGS,MOGS,unique_gene_symbol,11.7321,0.019713,0,True,True,True
MOK,MOK,MOK,MOK,unique_gene_symbol,10.2276,0.0318295,0,True,True,True
MON1A,MON1A,MON1A,MON1A,unique_gene_symbol,9.58992,0.0724889,0,True,True,True
MON1B,MON1B,MON1B,MON1B,unique_gene_symbol,11.2768,0.0150141,0,True,True,True
MON2,MON2,MON2,MON2,unique_gene_symbol,12.4409,0.0185788,0,True,True,True
MORC2,MORC2,MORC2,MORC2,unique_gene_symbol,11.1213,0.0190721,0,True,True,True
MORC3,MORC3,MORC3,MORC3,unique_gene_symbol,10.6839,0.0448221,0,True,True,True
MORC4,MORC4,MORC4,MORC4,unique_gene_symbol,9.86588,0.042274,0,True,True,True
MORF4L1,MORF4L1,MORF4L1,MORF4L1,unique_gene_symbol,12.7132,0.0577676,0,True,True,True
MORF4L2,MORF4L2,MORF4L2,MORF4L2,unique_gene_symbol,11.6769,0.0328537,0,True,True,True
MORF4L2-AS1,MORF4L2-AS1,MORF4L2-AS1,MORF4L2-AS1,unique_gene_symbol,6.49588,0.154232,0,True,True,True
MORN1,MORN1,MORN1,MORN1,unique_gene_symbol,10.2686,0.0843905,0,True,True,True
MORN2,MORN2,MORN2,MORN2,unique_gene_symbol,9.32031,0.180536,0,True,True,True
MORN3,MORN3,MORN3,MORN3,unique_gene_symbol,6.05992,0.21939,0,True,True,True
MORN4,MORN4,MORN4,MORN4,unique_gene_symbol,10.1828,0.0950115,0,True,True,True
MORN5,MORN5,MORN5,MORN5,unique_gene_symbol,4.46565,1.01494,0,True,True,True
MOSPD1,MOSPD1,MOSPD1,MOSPD1,unique_gene_symbol,8.11172,0.0673637,0,True,True,True
MOSPD2,MOSPD2,MOSPD2,MOSPD2,unique_gene_symbol,9.332,0.0581822,0,True,True,True
MOSPD3,MOSPD3,MOSPD3,MOSPD3,unique_gene_symbol,9.52977,0.0538545,0,True,True,True
MOV10,MOV10,MOV10,MOV10,unique_gene_symbol,12.3728,0.0313444,0,True,True,True
MOV10L1,MOV10L1,MOV10L1,MOV10L1,unique_gene_symbol,5.39952,1.39859,0,True,True,True
MOXD1,MOXD1,MOXD1,MOXD1,unique_gene_symbol,10.5624,1.6033,0,True,True,True
MPC1,MPC1,MPC1,MPC1,unique_gene_symbol,11.0895,0.194024,0,True,True,True
MPC2,MPC2,MPC2,MPC2,unique_gene_symbol,11.7657,0.113296,0,True,True,True
MPDU1,MPDU1,MPDU1,MPDU1,unique_gene_symbol,11.4846,0.0982969,0,True,True,True
MPDZ,MPDZ,MPDZ,MPDZ,unique_gene_symbol,12.4414,0.0244441,0,True,True,True
MPEG1,MPEG1,MPEG1,MPEG1,unique_gene_symbol,11.2021,1.24758,0,True,True,True
MPG,MPG,MPG,MPG,unique_gene_symbol,9.82965,0.105208,0,True,True,True
MPHOSPH10,MPHOSPH10,MPHOSPH10,MPHOSPH10,unique_gene_symbol,8.86165,0.163741,0,True,True,True
MPHOSPH6,MPHOSPH6,MPHOSPH6,MPHOSPH6,unique_gene_symbol,7.67597,0.088575,0,True,True,True
MPHOSPH8,MPHOSPH8,MPHOSPH8,MPHOSPH8,unique_gene_symbol,11.4456,0.0428518,0,True,True,True
MPHOSPH9,MPHOSPH9,MPHOSPH9,MPHOSPH9,unique_gene_symbol,10.4281,0.035794,0,True,True,True
MPI,MPI,MPI,MPI,unique_gene_symbol,11.1104,0.0512889,0,True,True,True
MPL,MPL,MPL,MPL,unique_gene_symbol,6.99445,0.085005,0,True,True,True
MPLKIP,MPLKIP,MPLKIP,MPLKIP,unique_gene_symbol,9.8854,0.168437,0,True,True,True
MPND,MPND,MPND,MPND,unique_gene_symbol,10.7841,0.0540158,0,True,True,True
MPP1,MPP1,MPP1,MPP1,unique_gene_symbol,11.1085,0.0754436,0,True,True,True
MPP2,MPP2,MPP2,MPP2,unique_gene_symbol,8.19555,0.194578,0,True,True,True
MPP3,MPP3,MPP3,MPP3,unique_gene_symbol,8.6499,0.0801302,0,True,True,True
MPP5,MPP5,MPP5,MPP5,unique_gene_symbol,11.8519,0.195174,0,True,True,True
MPP6,MPP6,MPP6,MPP6,unique_gene_symbol,10.8428,0.0711015,0,True,True,True
MPP7,MPP7,MPP7,MPP7,unique_gene_symbol,10.1519,0.0830782,0,True,True,True
MPPE1,MPPE1,MPPE1,MPPE1,unique_gene_symbol,10.2181,0.0200608,0,True,True,True
MPPED2,MPPED2,MPPED2,MPPED2,unique_gene_symbol,10.1169,0.185907,0,True,True,True
MPRIP,MPRIP,MPRIP,MPRIP,unique_gene_symbol,14.0993,0.0708682,0,True,True,True
MPST,MPST,MPST,MPST,unique_gene_symbol,11.6375,0.222546,0,True,True,True
MPV17,MPV17,MPV17,MPV17,unique_gene_symbol,10.6294,0.0484319,0,True,True,True
MPV17L,MPV17L,MPV17L,MPV17L,unique_gene_symbol,9.74256,0.441112,0,True,True,True
MPV17L2,MPV17L2,MPV17L2,MPV17L2,unique_gene_symbol,8.92151,0.117419,0,True,True,True
MPZ,MPZ,MPZ,MPZ,unique_gene_symbol,7.05024,0.0985492,0,True,True,True
MPZL1,MPZL1,MPZL1,MPZL1,unique_gene_symbol,11.576,0.15039,0,True,True,True
MPZL2,MPZL2,MPZL2,MPZL2,unique_gene_symbol,9.17978,0.231338,0,True,True,True
MPZL3,MPZL3,MPZL3,MPZL3,unique_gene_symbol,8.30238,0.0863737,0,True,True,True
MR1,MR1,MR1,MR1,unique_gene_symbol,10.8212,0.0837477,0,True,True,True
MRAP2,MRAP2,MRAP2,MRAP2,unique_gene_symbol,7.47104,0.242663,0,True,True,True
MRAS,MRAS,MRAS,MRAS,unique_gene_symbol,11.3216,0.146899,0,True,True,True
MRC1,MRC1,MRC1,MRC1,unique_gene_symbol,10.4916,0.596221,0,True,True,True
MRC2,MRC2,MRC2,MRC2,unique_gene_symbol,12.4042,0.431731,0,True,True,True
MRE11,MRE11,MRE11,MRE11,unique_gene_symbol,9.88176,0.0555547,0,True,True,True
MREG,MREG,MREG,MREG,unique_gene_symbol,8.38178,0.0699185,0,True,True,True
MRFAP1,MRFAP1,MRFAP1,MRFAP1,unique_gene_symbol,12.8402,0.0712622,0,True,True,True
MRFAP1L1,MRFAP1L1,MRFAP1L1,MRFAP1L1,unique_gene_symbol,10.6677,0.057608,0,True,True,True
MRGBP,MRGBP,MRGBP,MRGBP,unique_gene_symbol,9.32329,0.0552896,0,True,True,True
MRGPRF,MRGPRF,MRGPRF,MRGPRF,unique_gene_symbol,9.29002,0.176923,0,True,True,True
MRI1,MRI1,MRI1,MRI1,unique_gene_symbol,11.5311,0.0587009,0,True,True,True
MRLN,MRLN,MRLN,MRLN,unique_gene_symbol,5.52126,3.11324,0,True,True,True
MRM1,MRM1,MRM1,MRM1,unique_gene_symbol,9.21964,0.0744278,0,True,True,True
MRM2,MRM2,MRM2,MRM2,unique_gene_symbol,9.68795,0.0357293,0,True,True,True
MRM3,MRM3,MRM3,MRM3,unique_gene_symbol,9.36203,0.0527561,0,True,True,True
MRNIP,MRNIP,MRNIP,MRNIP,unique_gene_symbol,9.04302,0.0243768,0,True,True,True
MRO,MRO,MRO,MRO,unique_gene_symbol,11.1354,1.74447,0,True,True,True
MROH1,MROH1,MROH1,MROH1,unique_gene_symbol,11.6903,0.128022,0,True,True,True
MROH2A,MROH2A,MROH2A,MROH2A,unique_gene_symbol,8.54886,0.499163,0,True,True,True
MROH2B,MROH2B,MROH2B,MROH2B,unique_gene_symbol,5.75084,2.96155,0,True,True,True
MROH5,MROH5,MROH5,MROH5,unique_gene_symbol,6.16571,1.17582,0,True,True,True
MROH6,MROH6,MROH6,MROH6,unique_gene_symbol,8.15461,0.28511,0,True,True,True
MROH7,MROH7,MROH7,MROH7,unique_gene_symbol,6.12716,0.798248,0,True,True,True
MROH8,MROH8,MROH8,MROH8,unique_gene_symbol,8.50768,0.146925,0,True,True,True
MROH9,MROH9,MROH9,MROH9,unique_gene_symbol,5.44866,0.28156,0,True,True,True
MRPL1,MRPL1,MRPL1,MRPL1,unique_gene_symbol,8.73971,0.124553,0,True,True,True
MRPL10,MRPL10,MRPL10,MRPL10,unique_gene_symbol,10.4496,0.0589881,0,True,True,True
MRPL11,MRPL11,MRPL11,MRPL11,unique_gene_symbol,9.97952,0.168706,0,True,True,True
MRPL12,MRPL12,MRPL12,MRPL12,unique_gene_symbol,11.0285,0.162422,0,True,True,True
MRPL13,MRPL13,MRPL13,MRPL13,unique_gene_symbol,9.46203,0.104423,0,True,True,True
MRPL14,MRPL14,MRPL14,MRPL14,unique_gene_symbol,9.5174,0.0779539,0,True,True,True
MRPL15,MRPL15,MRPL15,MRPL15,unique_gene_symbol,10.6599,0.082243,0,True,True,True
MRPL16,MRPL16,MRPL16,MRPL16,unique_gene_symbol,10.5892,0.0370984,0,True,True,True
MRPL17,MRPL17,MRPL17,MRPL17,unique_gene_symbol,10.5544,0.147332,0,True,True,True
MRPL18,MRPL18,MRPL18,MRPL18,unique_gene_symbol,10.4207,0.12865,0,True,True,True
MRPL19,MRPL19,MRPL19,MRPL19,unique_gene_symbol,11.3325,0.0710347,0,True,True,True
MRPL2,MRPL2,MRPL2,MRPL2,unique_gene_symbol,10.151,0.0751954,0,True,True,True
