cohort,source_study,compartment,gene_symbol,n_case,n_control,case_mean,control_mean,raw_mean_difference,hedges_g,variance,welch_p_value,welch_p_for_canonical_union,welch_fdr_bh_canonical_union,analysis_tier
GSE163603_interstitium,GSE163603,interstitium only,CEACAM3,6.0,9.0,4.50318450625049,3.8183484244807593,0.6848360817697303,0.2826493392986142,0.28085049504723714,0.5788176294514922,0.5788176294514922,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CEACAM5,6.0,9.0,5.011807566613791,5.409130680429617,-0.3973231138158262,-0.29172690221492004,0.28105103106531293,0.5994825689030744,0.5994825689030744,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CEACAM6,6.0,9.0,4.9507911409788345,5.326962912972189,-0.37617177199335483,-0.3560054563267233,0.2826523887367931,0.5417820554877115,0.5417820554877115,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CEACAM8,6.0,9.0,4.536272021984904,3.639438296089998,0.896833725894906,0.49719725601010345,0.2872856666771615,0.41118566583390764,0.41118566583390764,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFB,6.0,9.0,-0.9226097450180063,3.0548409028923857,-3.977450647910392,-1.2296087311723913,0.3359292251537539,0.015184439912074816,0.015184439912074816,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFD,6.0,9.0,1.6927560353044486,2.567222664423687,-0.8744666291192382,-0.4384075950699561,0.2851701323706633,0.43802184126358296,0.43802184126358296,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFH,6.0,9.0,5.8476876045084865,5.394669708993463,0.45301789551502303,0.7781510814252066,0.3010669741440554,0.1526024004957552,0.1526024004957552,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFHR1,6.0,9.0,-0.11787198927455583,0.5668712710155943,-0.6847432602901502,-0.4306339331783676,0.2849103002548805,0.38571271205330104,0.38571271205330104,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFHR2,6.0,9.0,0.5643193150851133,0.6788666011297843,-0.1145472860446709,-0.05601861758008548,0.277898473374531,0.9124087735542046,0.9124087735542046,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFHR3,6.0,9.0,0.7121123755038745,0.4726307682837248,0.23948160722014972,0.11351995692031164,0.2782734231862082,0.8333826029540065,0.8333826029540065,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFHR4,6.0,9.0,4.0125464313920025,2.055943156154879,1.9566032752371236,0.843834186772026,0.3051645521918242,0.14648976397115254,0.14648976397115254,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFHR5,6.0,9.0,2.7725039860305873,4.202181797407365,-1.429677811376778,-0.9112921588958834,0.30971829311874394,0.16728086469497302,0.16728086469497302,0.848197468069575,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFI,6.0,9.0,3.962150113218702,3.876850969336722,0.08529914388197968,0.041503050030101414,0.2778440278993855,0.934048867536038,0.934048867536038,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CFP,6.0,9.0,4.553197904357564,4.376006779611993,0.17719112474557086,0.12105803670158094,0.27834143347970247,0.8229780697938389,0.8229780697938389,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CGN,6.0,9.0,7.029364622597406,7.420013676855894,-0.39064905425848817,-0.799321856893125,0.3023514481972806,0.12876925665313088,0.12876925665313088,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CITED2,6.0,9.0,3.673117036298379,3.808366820475827,-0.13524978417744826,-0.049770303113180314,0.2778730502036231,0.9241843746918136,0.9241843746918136,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CLU,6.0,9.0,7.226707979214962,6.316377381289636,0.9103305979253253,0.6263903775165658,0.29286873566413724,0.3053191817707424,0.3053191817707424,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CMA1,6.0,9.0,3.6445919307130246,3.76985038359661,-0.1252584528835854,-0.07384137088567534,0.2779874911644807,0.8985141968306115,0.8985141968306115,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL10A1,6.0,9.0,3.019004365339553,3.300437833534257,-0.2814334681947037,-0.12541150466143516,0.27838270260475645,0.794020770353229,0.794020770353229,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL11A1,6.0,9.0,6.069319943738454,6.146109097777282,-0.07678915403882858,-0.07143975527729148,0.2779740715713962,0.8904726614457471,0.8904726614457471,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL11A2,6.0,9.0,0.8180117528180086,3.4839970537310614,-2.6659853009130527,-0.7613259042433098,0.30007074441131215,0.10412556857305219,0.10412556857305219,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL12A1,6.0,9.0,7.675216905167311,7.335004054375665,0.3402128507916453,1.301214304580533,0.34289926494873935,0.035448435775650905,0.035448435775650905,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL13A1,6.0,9.0,6.224423352788878,6.217817434014501,0.006605918774376995,0.005941562542821348,0.277779135553372,0.991679567724668,0.991679567724668,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL14A1,6.0,9.0,6.818537612729209,6.252336282558173,0.5662013301710358,0.6769345228823538,0.29540240655739164,0.14453299323124813,0.14453299323124813,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL15A1,6.0,9.0,7.27616575602072,6.676079461291902,0.6000862947288175,1.3613612128585924,0.34905871438838615,0.008428859100083666,0.008428859100083666,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL16A1,6.0,9.0,7.289471704846488,7.865768155124288,-0.5762964502778001,-0.7548051598093273,0.2996905019806541,0.10203474736080671,0.10203474736080671,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL17A1,6.0,9.0,7.090552356665625,6.9976599150469445,0.09289244161868027,0.06759955506182146,0.2779535354641069,0.9081675666880372,0.9081675666880372,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL18A1,6.0,9.0,7.307485136927276,8.744974261772189,-1.4374891248449124,-1.0805686979186395,0.32268657435168485,0.046523306556707215,0.046523306556707215,0.617419475150877,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL19A1,6.0,9.0,5.961189540257846,5.826096594379686,0.13509294587816,0.11135962702631966,0.27825473802898704,0.8282182675757169,0.8282182675757169,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL1A1,6.0,9.0,8.274338047118166,8.22891362570688,0.04542442141128511,0.03369201752066308,0.2778214374718014,0.950354386112373,0.950354386112373,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL1A2,6.0,9.0,7.844205293122452,7.477853324555726,0.36635196856672625,0.2888916931669891,0.28098771663858124,0.6097293756664183,0.6097293756664183,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL20A1,6.0,9.0,5.585322676219689,4.855964364081484,0.7293583121382046,0.5724699918267913,0.29038246591401495,0.25781064934501047,0.25781064934501047,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL21A1,6.0,9.0,4.8618815381938765,4.509940826060426,0.3519407121334508,0.3291082558805649,0.28194363331965266,0.46810026971814145,0.46810026971814145,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL22A1,6.0,9.0,7.16341898629032,7.3902469375188895,-0.2268279512285698,-0.1619343285866148,0.2787863441921931,0.7895354732988501,0.7895354732988501,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL23A1,6.0,9.0,5.758821235312374,5.885713511865848,-0.12689227655347413,-0.13921012687199602,0.2785231416017669,0.8184865739825542,0.8184865739825542,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL24A1,6.0,9.0,5.736682342092639,5.400455273819958,0.3362270682726809,0.2657921395156908,0.2804949109096366,0.6221844978560885,0.6221844978560885,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL25A1,6.0,9.0,6.092477913864932,5.995921689435019,0.09655622442991252,0.1106361939803763,0.2782485611400264,0.8368973174975557,0.8368973174975557,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL26A1,6.0,9.0,4.446679317532352,3.876886113059402,0.5697932044729499,0.4948359902513136,0.2871955722873162,0.3571212469597827,0.3571212469597827,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL27A1,6.0,9.0,7.485172402167964,8.287465347959337,-0.8022929457913728,-0.9903892783117493,0.315503582492965,0.04480937520281351,0.04480937520281351,0.617419475150877,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL28A1,6.0,9.0,5.409166669341338,5.988128129281946,-0.5789614599406079,-0.572235374290368,0.29037213637736387,0.31838451628360703,0.31838451628360703,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL2A1,6.0,9.0,6.603601871792094,6.451012437872887,0.1525894339192071,0.0976767976066281,0.27814472996203493,0.8668711816742504,0.8668711816742504,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL3A1,6.0,9.0,7.3584797531679484,6.711446623462474,0.6470331297054743,0.39794942837709085,0.2838686911449183,0.4421502668868835,0.4421502668868835,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL4A1,6.0,9.0,7.698969988643505,8.203422255436553,-0.5044522667930487,-0.5694720652411452,0.29025079443508606,0.23126836928218783,0.23126836928218783,0.9382545758961299,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL4A2,6.0,9.0,7.86578097102359,8.162321586903309,-0.29654061587971814,-0.23210603627179865,0.2798498243960011,0.623058624063377,0.623058624063377,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL4A3,6.0,9.0,6.763375767215663,7.182051662965029,-0.4186758957493657,-0.6534215621159132,0.2941993061561624,0.21979630052359536,0.21979630052359536,0.9107430227411645,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL4A4,6.0,9.0,7.155520851797008,7.451120972612156,-0.2956001208151475,-0.550612374541856,0.2894383157392632,0.3952814914175128,0.3952814914175128,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL4A5,6.0,9.0,6.040235004524991,6.217972509983748,-0.1777375054587571,-0.27538777887114796,0.2806946404220695,0.5944056094889614,0.5944056094889614,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL4A6,6.0,9.0,6.295086239947248,6.894960469765669,-0.599874229818421,-0.8256154793126279,0.30399473622703244,0.13861075785141166,0.13861075785141166,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL5A1,6.0,9.0,7.945953133506616,7.644060895215674,0.30189223829094214,0.44082689810049763,0.2852519452427357,0.31195019359260107,0.31195019359260107,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL5A2,6.0,9.0,6.855827196031452,6.447478698559826,0.4083484974716258,0.4723766474797064,0.28636007381947653,0.3668094702291383,0.3668094702291383,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL5A3,6.0,9.0,7.139010061063104,6.844082728904267,0.2949273321588368,0.31387997483749425,0.28156703310870035,0.5264003608250923,0.5264003608250923,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL6A1,6.0,9.0,6.991614927323166,8.428280506297174,-1.436665578974008,-1.334071190716998,0.3462295447739727,0.019124554116163196,0.019124554116163196,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL6A2,6.0,9.0,7.049446790716767,8.01471330362706,-0.9652665129102926,-0.7192875543945042,0.29767680031265575,0.17032989239837423,0.17032989239837423,0.848197468069575,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL6A3,6.0,9.0,8.18417031061253,8.232939085602805,-0.04876877499027543,-0.0835090936141724,0.27804599965148014,0.8925581358082343,0.8925581358082343,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL6A5,6.0,9.0,6.40165422624748,6.3642752784251595,0.03737894782232054,0.02301276319386394,0.2777981465189246,0.9675113679522248,0.9675113679522248,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL6A6,6.0,9.0,6.733176168947992,6.607332459583584,0.1258437093644078,0.10116278745944343,0.27817138968418414,0.8489112973644503,0.8489112973644503,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL7A1,6.0,9.0,7.330764241812136,8.240572777143322,-0.9098085353311864,-0.6751514477365372,0.2953096807539602,0.15216233844852775,0.15216233844852775,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL8A1,6.0,9.0,4.232289197183917,3.452732056816774,0.7795571403671429,0.39554512643449874,0.28379531420262716,0.3635309459103118,0.3635309459103118,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL8A2,6.0,9.0,4.871778103611859,3.8427526535418903,1.0290254500699683,0.49597224038455073,0.2872388725174728,0.27020662404873186,0.27020662404873186,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL9A1,6.0,9.0,5.89741521744462,5.689934344763198,0.20748087268142257,0.13157303199217757,0.27844360326807066,0.8095933594828442,0.8095933594828442,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL9A2,6.0,9.0,6.113999785700574,6.230397299781051,-0.11639751408047694,-0.1721882855759536,0.2789181164581465,0.7368768930061483,0.7368768930061483,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COL9A3,6.0,9.0,5.09029128400508,4.034545086188639,1.0557461978164406,0.7675691592201924,0.30043787063108524,0.106530619699648,0.106530619699648,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COLEC10,6.0,9.0,4.3576352569006485,2.221469561676892,2.1361656952237564,0.8288850651810235,0.3042027951347066,0.09946331546559875,0.09946331546559875,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,COLEC11,6.0,9.0,4.835361664127273,3.9576056404419466,0.8777560236853263,0.764744212158353,0.30027138200968934,0.11402485262358937,0.11402485262358937,0.8138160777129816,compartment-specific contextual analysis
