cohort,gene_symbol,hedges_g_highest_mean,hedges_g_median_probe,direction_changed
GSE30528,CD244,0.5596251110508027,0.5596251110508027,False
GSE30528,CD44,1.3099721135707254,1.8732732639167955,False
GSE30528,CD46,-0.6988500991261435,-0.7842875581417291,False
GSE30528,CD47,-0.003990359139936648,-1.7858577197653172,False
GSE30528,CD48,1.9028751887327249,1.9028751887327249,False
GSE30528,CD55,-0.993858972739747,-1.703672188313608,False
GSE30528,CD58,0.8913696808841468,-0.4367313795030891,True
GSE30528,CD59,0.38050597352487536,-0.8850845621952922,True
GSE30528,CD74,0.7294078084285268,0.7294078084285268,False
GSE30528,CD81,-0.9200885253041531,-0.9200885253041531,False
GSE30528,CD84,0.5523493102633424,0.6867452515418778,False
GSE30528,CD99,0.1613787085588502,-0.11442419938565339,True
GSE30528,CDH1,-0.10491668713189516,0.15723397277131118,True
GSE30528,CDK8,0.521605015784834,0.521605015784834,False
GSE30528,CDK9,0.6142421777931697,0.6142421777931697,False
GSE30528,CDKN2B,0.5676012068807667,0.5676012068807667,False
GSE30528,CEACAM1,-0.8636879991631203,-0.33561523603216076,False
GSE30528,CEACAM3,0.16503982200498366,0.0890053737843859,False
GSE30528,CEACAM5,0.13088926715539898,1.155550766032421,False
GSE30528,CEACAM6,0.3827420094904285,0.44937229524568434,False
GSE30528,CEACAM8,0.171939680979223,0.171939680979223,False
GSE30528,CFB,1.9254051262022793,2.1467387549669987,False
GSE30528,CFD,1.0171379830137932,1.0171379830137932,False
GSE30528,CFH,-0.653942240565657,-1.4998696229814727,False
GSE30528,CFHR2,-1.2945113278211369,-1.2945113278211369,False
GSE30528,CFHR4,1.140096211647329,1.140096211647329,False
GSE30528,CFHR5,-0.4578978718725539,-0.4578978718725539,False
GSE30528,CFI,0.8139902726539727,0.8139902726539727,False
GSE30528,CFP,0.19120212490183594,0.19120212490183594,False
GSE30528,CITED2,-1.7079988608807142,-3.243400748975061,False
GSE30528,CLU,1.2320439958021885,1.3040440750942834,False
GSE30528,CMA1,0.827411204281467,0.827411204281467,False
GSE30528,COL10A1,0.8283795613791968,0.4425398161320083,False
GSE30528,COL11A1,0.17424878725546822,0.19980543802453785,False
GSE30528,COL11A2,0.4134028771990453,0.31793814641552737,False
GSE30528,COL13A1,-0.008160123012019767,0.42565785131347905,True
GSE30528,COL14A1,1.9018762488075314,1.3051071560383585,False
GSE30528,COL15A1,1.2396688467174448,1.2396688467174448,False
GSE30528,COL16A1,1.7254306117431066,1.7254306117431066,False
GSE30528,COL17A1,-0.008323338569788594,-0.008323338569788594,False
GSE30528,COL18A1,0.20094994056669446,0.2380387749013062,False
GSE30528,COL19A1,0.22694736420879666,0.22694736420879666,False
GSE30528,COL1A1,2.1097048478718863,1.4619570679879472,False
GSE30528,COL1A2,2.224604424410563,2.131588873091366,False
GSE30528,COL21A1,0.3056445841790095,0.3056445841790095,False
GSE30528,COL2A1,0.9001387308453723,0.6432486811859388,False
GSE30528,COL3A1,0.7364691703540283,0.7193687551379745,False
GSE30528,COL4A1,0.2378117773011566,0.22046230879267373,False
GSE30528,COL4A2,-0.3692051848510574,0.08929894562677201,True
GSE30528,COL4A3,-1.1703623529102412,-1.9535009971691042,False
GSE30528,COL4A4,-1.0633381497080832,-1.0633381497080832,False
GSE30528,COL4A5,-2.1317731219973988,-2.1317731219973988,False
GSE30528,COL4A6,0.6101568763030781,-0.4260446130866664,True
GSE30528,COL5A1,0.5718222824178228,0.8434430374035629,False
GSE30528,COL5A2,0.9670218613571269,1.4012221092799602,False
GSE30528,COL5A3,0.4173065285276114,0.3571544965528794,False
GSE30528,COL6A1,0.07210843574107959,0.6985151473278773,False
GSE30528,COL6A2,0.5926639072318265,0.8197930253018146,False
GSE30528,COL6A3,2.020542503254302,2.020542503254302,False
GSE30528,COL7A1,0.779233256615271,-0.5709999108266677,True
GSE30528,COL8A1,0.2393033331160098,0.38673650686341793,False
GSE30528,COL8A2,1.1624116887089537,1.1394966446519161,False
GSE30528,COL9A1,-0.5281611876338416,-0.5281611876338416,False
GSE30528,COL9A2,0.9961982923901913,0.9961982923901913,False
GSE30528,COL9A3,-0.45302988093538454,-0.45302988093538454,False
GSE30528,COLEC10,-0.27607818047111604,-0.27607818047111604,False
GSE30528,COLEC11,0.47669798286100984,0.47669798286100984,False
GSE30528,COLGALT1,0.9589593349081321,0.9589593349081321,False
GSE30528,COLGALT2,-2.435128400007282,-2.435128400007282,False
GSE30528,COMP,1.2256656776459716,1.2256656776459716,False
GSE30528,CPB2,0.3676627316172731,0.3676627316172731,False
GSE30528,CPN1,0.916608437519877,0.916608437519877,False
GSE30528,CPN2,0.34692229450113043,0.34692229450113043,False
GSE30528,CR1,-0.23992384672108663,-2.073000854307003,False
GSE30528,CR2,0.45946896279994925,0.45946896279994925,False
GSE30528,CREBBP,0.9781676941415183,-0.2003015323036897,True
GSE30528,CRP,0.7614858651365081,0.9511340801097629,False
GSE30528,CRTAP,0.05115079535990965,0.05115079535990965,False
GSE30528,CTRB1,0.3157209618355573,0.3157209618355573,False
GSE30528,CTRB2,1.0950916081907618,1.0950916081907618,False
GSE30528,CTSB,0.5524680118177367,1.0184768575427567,False
GSE30528,CTSD,0.7119960746856645,0.7119960746856645,False
GSE30528,CTSG,1.8953870201211598,1.8953870201211598,False
GSE30528,CTSK,1.0951453357418153,1.0951453357418153,False
GSE30528,CTSL,-0.10747976994307375,-0.10747976994307375,False
GSE30528,CTSS,1.2382762444751472,1.3120777202559817,False
GSE30528,CTSV,-1.7379336787838906,-1.7379336787838906,False
GSE30528,CUL2,-1.1254176826612816,-0.6925204661106544,False
GSE30528,CX3CL1,-0.6921218564501029,-0.7647776773391252,False
GSE30528,CX3CR1,0.6760629177023298,0.6760629177023298,False
GSE30528,CXADR,-3.3000274632759545,-3.3000274632759545,False
GSE30528,CXCL1,0.6487773748910929,0.6487773748910929,False
GSE30528,CXCL10,-0.0339962223923191,-0.0339962223923191,False
GSE30528,CXCL11,0.08118122971425437,0.16669312899676653,False
GSE30528,CXCL12,0.1745665363821563,0.4772057044450168,False
GSE30528,CXCL13,0.6407917183170408,0.6407917183170408,False
GSE30528,CXCL2,-0.35066082853866043,-0.35066082853866043,False
GSE30528,CXCL3,1.0043277383862395,1.0043277383862395,False
GSE30528,CXCL5,0.5857888443502702,0.7069581949273439,False
GSE30528,CXCL6,1.6087211428475652,1.6087211428475652,False
GSE30528,CXCL8,0.06407255353975448,0.28093496234083765,False
GSE30528,CXCL9,0.38932890046412255,0.38932890046412255,False
GSE30528,CXCR1,0.1613454663904196,0.1613454663904196,False
GSE30528,CXCR2,-0.6037474938878965,-0.6037474938878965,False
GSE30528,CXCR3,1.3559693284945424,1.2204323170855704,False
GSE30528,CXCR4,1.0690186168705273,1.0967465485831238,False
GSE30528,CXCR5,0.9486949113175955,1.2702487633834343,False
GSE30528,CXCR6,1.5273314053892186,1.7521477493246123,False
GSE30528,DAG1,-0.846972091914362,-2.1544725776167337,False
GSE30528,DCN,-2.177091637474276,-2.4186457503747447,False
GSE30528,DDR1,0.327714583037229,0.3624732608297762,False
GSE30528,DDR2,0.7308666883107255,0.7308666883107255,False
GSE30528,DMD,0.22565131038436717,-0.7483290056121361,True
GSE30528,DMP1,0.7097820999251887,0.6414917372280993,False
GSE30528,DOK2,1.7161638031969697,1.7161638031969697,False
GSE30528,DRP2,0.8046308137677899,0.8046308137677899,False
GSE30528,DSPP,0.5686737631433254,0.5686737631433254,False
GSE30528,DST,-2.2397060498829484,-0.782332059349962,False
GSE30528,DTNA,0.5978799721431328,0.45504074745139034,False
GSE30528,DTNB,0.4766429241921769,0.2848962026271068,False
GSE30528,E2F4,1.1961036437565817,1.0552789027916432,False
GSE30528,E2F5,0.5989632836621095,0.5989632836621095,False
GSE30528,EFEMP1,-3.400613473462162,-3.181561994228055,False
GSE30528,EFEMP2,-1.2537554398633026,-1.184751783430419,False
GSE30528,EGLN1,0.010260837434722704,0.010260837434722704,False
GSE30528,EGLN2,0.5115206758183598,0.5115206758183598,False
GSE30528,EGLN3,1.0913013341183926,1.0913013341183926,False
GSE30528,ELANE,-0.017642986071813006,-0.017642986071813006,False
GSE30528,ELN,0.5776961775341917,0.6408943072591008,False
GSE30528,EMILIN1,0.3898330442480822,0.3898330442480822,False
GSE30528,EMILIN2,-0.4403668074535214,-0.4403668074535214,False
GSE30528,EP300,-0.3627093549986143,-0.5273987600108541,False
GSE30528,EPAS1,-0.9121718345282035,-0.8518149470693466,False
GSE30528,EPCAM,0.4178769425205023,0.4178769425205023,False
GSE30528,EPO,0.9700222734056096,0.12250742690483514,False
GSE30528,F10,0.42785358836525933,0.42785358836525933,False
GSE30528,F11,-0.43166808257034833,-0.43166808257034833,False
GSE30528,F11R,1.0353947487980744,1.0093143136148843,False
GSE30528,F12,1.6676326288344492,1.1636619604540674,False
GSE30528,F13A1,0.6404840374309367,0.6404840374309367,False
GSE30528,F13B,0.8569539818143118,0.8569539818143118,False
GSE30528,F2,0.22076362852673867,0.22076362852673867,False
GSE30528,F2R,-2.9863191610424273,-2.9863191610424273,False
GSE30528,F3,-2.2518698241820734,-2.2518698241820734,False
GSE30528,F5,-2.6417532458859436,-3.5764115929722213,False
GSE30528,F7,0.7711035958481034,0.7711035958481034,False
GSE30528,F8,-0.6935694011253806,-0.6935694011253806,False
GSE30528,F9,-0.294297617404656,-0.294297617404656,False
GSE30528,FBLN1,2.1978329272929513,1.4266584061106289,False
GSE30528,FBLN2,0.5435568458131289,0.5435568458131289,False
GSE30528,FBLN5,1.2592785601099088,1.2592785601099088,False
GSE30528,FBN1,0.1842880086893866,0.9386793553249131,False
GSE30528,FBN2,0.8012979010951315,0.7716905207853695,False
GSE30528,FCER1G,1.6032732969834869,1.6032732969834869,False
GSE30528,FCN1,0.7419222171061608,0.7419222171061608,False
GSE30528,FCN2,0.22797201890442767,0.3446439637387681,False
GSE30528,FCN3,-0.7563315109912453,-0.7563315109912453,False
GSE30528,FGA,-0.02609833184306873,-0.16777823551874863,False
GSE30528,FGB,0.4917857226510445,0.6095297087608758,False
GSE30528,FGF2,0.6340254039484302,0.619546725594711,False
GSE30528,FGG,0.9776702335105776,0.9776702335105776,False
GSE30528,FKBP1A,0.6277890090588538,0.14130247316079578,False
GSE30528,FMOD,2.5539788469163107,2.5539788469163107,False
GSE30528,FN1,0.5534212271861604,2.3219892786500553,False
GSE30528,FURIN,0.27757000611693644,0.27757000611693644,False
